RAJ2000,DEJ2000,redshift
120.245882,30.179594,0.098934
120.289448,30.236545,0.098338
120.529676,30.403618,0.077853
120.529305,30.493519,0.078441
120.968194,30.727674,0.07453
121.05188,30.738544,0.074486
121.090247,30.749218,0.108011
121.228655,31.00433,0.098129
121.490511,31.069477,0.10963
122.281295,31.938934,0.103801
122.453488,31.950691,0.078439
122.661779,32.081256,0.118766
122.92868,32.401321,0.114534
123.849622,33.11246,0.116936
123.869963,33.228453,0.081457
124.020399,33.373941,0.117054
124.116066,33.376827,0.10852
124.13585,33.363941,0.108849
124.068091,33.42329,0.109006
124.487573,33.766324,0.062131
124.782432,33.831836,0.092528
125.75483,34.557284,0.10966
126.47956,35.100994,0.093807
126.82854,35.4259,0.109025
127.951415,36.260061,0.107107
128.051782,36.460926,0.06517
128.442631,36.731295,0.09801
128.57681,36.669853,0.06447
128.926422,36.90545,0.107515
129.340871,37.186734,0.055057
129.955676,37.83493,0.10798
130.066688,37.760503,0.109653
130.147359,37.818012,0.114104
130.106099,37.888364,0.060069
130.229571,37.923807,0.094175
130.524648,37.985268,0.118931
130.510294,38.126962,0.115029
130.626718,38.026324,0.118542
130.578944,38.219141,0.118708
130.722564,38.155344,0.093616
130.773568,38.146177,0.093089
130.856763,38.211867,0.082337
131.069574,38.440427,0.109188
132.071188,39.036276,0.050807
131.951652,38.982846,0.093479
132.316835,39.23855,0.111442
132.379288,39.209713,0.041064
132.899205,39.589752,0.041022
132.872137,39.688323,0.115102
133.295335,39.892866,0.118476
133.347871,39.797751,0.115032
133.42989,39.962501,0.089156
133.614322,39.929747,0.097727
133.714296,40.169805,0.087674
134.12469,40.461353,0.086232
134.28693,40.404827,0.097448
134.303812,40.475986,0.097478
134.474777,40.458824,0.086457
134.430398,40.523162,0.11833
134.410796,40.553988,0.06519
134.4267,40.559879,0.117918
137.398707,42.248835,0.093527
138.877657,42.879457,0.118502
138.835549,43.015082,0.048602
141.055319,44.171147,0.079378
141.690848,44.428768,0.105549
142.191916,44.6676,0.115297
146.029193,46.295402,0.108694
146.222786,46.363394,0.093896
118.039027,28.796854,0.063061
118.049531,28.828601,0.063771
118.0532,28.772554,0.063654
118.103254,28.755673,0.081146
118.107358,28.827395,0.081861
118.225479,28.848877,0.100157
118.273263,28.900796,0.074296
118.516072,29.085183,0.062706
118.470061,29.196978,0.063152
118.474045,29.253184,0.06096
118.53573,29.26451,0.054568
118.524518,29.282392,0.056034
118.69068,29.192943,0.089593
118.650261,29.415405,0.107029
118.776766,29.429323,0.075198
118.735757,29.465835,0.105792
118.863667,29.429822,0.065494
119.051414,29.754055,0.101949
119.05688,29.704322,0.102739
119.023342,29.759323,0.096643
119.346483,29.794875,0.104042
119.410251,30.109765,0.074743
119.564349,30.008697,0.076978
119.680126,30.12145,0.070583
119.688059,30.273109,0.071952
119.650012,30.332913,0.070991
119.993483,30.481271,0.046286
120.100168,30.677235,0.052498
120.113539,30.698085,0.098724
120.187918,30.739292,0.097429
120.494235,30.902041,0.105931
120.487538,30.958784,0.106105
120.486681,31.060298,0.073141
120.630375,31.11972,0.105797
120.680021,31.142361,0.105503
120.688968,31.2426,0.103973
120.850131,31.133501,0.105738
121.02133,31.447573,0.083516
121.035944,31.436967,0.073028
121.026506,31.463643,0.074096
121.060202,31.483789,0.07514
121.666834,31.884452,0.119893
121.868272,32.152993,0.103465
121.899599,32.176746,0.119881
121.896911,32.28898,0.103319
122.339954,32.529535,0.114768
123.605585,33.571385,0.117872
123.700322,33.51953,0.081608
124.003996,33.869936,0.08726
124.240463,34.151996,0.11766
125.94376,35.464135,0.062736
126.177788,35.474054,0.062119
127.404982,36.500657,0.082714
127.547992,36.621856,0.06421
127.523315,36.653595,0.063298
127.523133,36.685255,0.063166
127.861063,36.765279,0.082212
128.008068,36.784792,0.081939
128.167609,37.097195,0.098402
130.140361,38.428431,0.110409
130.201335,38.447561,0.11038
130.242253,38.550062,0.117994
130.449165,38.486739,0.118448
130.352841,38.649445,0.058138
130.850353,38.885003,0.117267
130.906791,38.835514,0.119887
130.94521,38.92222,0.119428
131.089319,38.960251,0.119503
131.349785,39.245401,0.108637
131.297259,39.243564,0.108253
131.939072,39.536343,0.029083
131.819461,39.547116,0.104577
132.186049,39.609273,0.084233
132.467885,40.002233,0.080387
132.567023,39.987754,0.040906
132.55129,39.904617,0.056273
132.563462,39.919734,0.081608
132.611462,39.902364,0.082266
133.013082,40.268276,0.087495
133.166711,40.219574,0.096556
133.140143,40.253425,0.087507
133.358837,40.323221,0.087903
133.389734,40.370548,0.086075
133.449499,40.460016,0.094943
133.556552,40.452562,0.113275
133.572914,40.491421,0.087842
134.203204,41.072528,0.099936
134.35337,40.931644,0.099695
134.524005,41.056719,0.088279
137.108524,42.45509,0.093439
137.416578,42.691308,0.08813
138.576301,43.457447,0.061537
138.697084,43.364636,0.114665
139.195051,43.712596,0.031099
139.555682,43.911546,0.062245
140.06155,44.048695,0.088477
142.126366,44.971845,0.074417
144.947321,46.217482,0.096423
145.174737,46.314691,0.075672
145.42465,46.530446,0.08903
148.193586,45.122174,0.085983
148.875588,45.50863,0.099967
149.302976,45.482276,0.099427
149.459019,45.540157,0.071881
150.026458,45.790905,0.114806
150.443138,45.865407,0.05762
150.406624,45.936706,0.06869
150.400242,46.061184,0.069832
150.539062,46.011826,0.081782
150.588469,46.089711,0.069259
150.672095,46.023858,0.081565
150.808343,46.114424,0.069164
151.007988,46.23507,0.102072
155.047397,47.419615,0.074082
155.772123,47.591311,0.108188
155.763182,47.649514,0.106315
156.135749,47.826844,0.06004
156.209825,47.669442,0.062701
156.240486,47.753752,0.058694
156.270789,47.74411,0.065857
156.297989,47.739095,0.062107
156.256664,47.841876,0.063655
156.329777,47.807508,0.061518
156.408111,47.827611,0.078827
156.390092,47.909599,0.100885
156.754539,47.991449,0.049263
157.098158,48.059678,0.102895
158.018626,48.199437,0.105076
158.426108,48.456844,0.062971
159.323527,48.618071,0.115055
159.457023,48.625926,0.114566
159.552449,48.630889,0.087929
159.60282,48.611765,0.114541
160.62585,48.935704,0.109976
163.871536,49.626633,0.112646
164.072442,49.674952,0.087414
164.951699,49.725975,0.089488
165.755848,49.995338,0.076071
165.839891,49.960372,0.105821
165.852423,50.010119,0.115025
165.92434,50.005619,0.070635
165.944267,49.97089,0.115862
165.952824,49.950308,0.115194
166.099435,49.936439,0.105784
166.260523,50.045604,0.10543
167.017375,50.110031,0.11692
167.043954,50.218478,0.072295
167.124522,50.190775,0.072278
167.166135,50.211369,0.07167
167.281946,50.278785,0.115548
167.909019,50.267817,0.113566
168.11992,50.316605,0.106584
168.133726,50.28223,0.103542
168.153158,50.400404,0.116129
168.300861,50.264687,0.115762
168.31723,50.245788,0.113245
168.257567,50.413148,0.100424
168.344326,50.254788,0.117061
168.333364,50.333875,0.07411
168.380699,50.246907,0.115338
168.344875,50.435402,0.116356
168.458452,50.460732,0.106287
168.734504,50.334952,0.047134
168.724005,50.4502,0.10736
168.880715,50.481773,0.107379
169.020799,50.494495,0.114093
169.0112,50.53903,0.106997
169.152849,50.466952,0.108025
169.171703,50.491578,0.108324
169.355884,50.498282,0.110799
169.385347,50.418465,0.107263
169.440622,50.427828,0.09645
169.604732,50.591653,0.095907
169.480698,50.441797,0.095897
169.606942,50.55925,0.096025
169.713693,50.48255,0.082992
169.844974,50.464729,0.115183
169.882746,50.461424,0.107022
169.951056,50.524024,0.083322
170.054518,50.575515,0.11371
170.190463,50.615604,0.11575
170.509382,50.59376,0.023301
170.562266,50.742371,0.048507
170.652403,50.61976,0.115596
170.72329,50.679444,0.114709
170.729164,50.673254,0.115001
170.803726,50.665062,0.114997
172.15606,50.8275,0.032276
172.318323,50.953462,0.031825
173.317956,51.037049,0.119879
173.823793,50.933812,0.057584
174.106488,51.036286,0.114886
174.154771,51.002457,0.04977
174.922116,51.212242,0.108545
175.093664,51.168926,0.108216
175.244297,51.169219,0.10848
176.391421,51.206654,0.116874
176.628778,51.200578,0.114987
176.756557,51.212017,0.115067
176.915572,51.3044,0.084034
178.384428,51.460407,0.066131
179.177201,51.419851,0.082836
179.687522,51.389752,0.096072
179.768767,51.381451,0.118352
179.810837,51.361599,0.119701
180.145608,51.496136,0.11847
180.278409,51.412473,0.071239
180.511055,51.533466,0.11797
180.524805,51.502205,0.086649
180.520408,51.563131,0.118217
180.548886,51.406049,0.092396
181.383895,51.504616,0.028395
181.276799,51.395058,0.094703
181.277746,51.461722,0.084832
181.361454,51.421051,0.085489
181.358542,51.498548,0.084801
181.368271,51.47999,0.085374
181.368215,51.402811,0.084069
181.418492,51.575522,0.091553
181.46406,51.466761,0.08534
181.481395,51.507748,0.091275
181.498452,51.47057,0.084719
181.527344,51.504126,0.09223
181.531144,51.559085,0.091443
181.56546,51.424974,0.092431
181.744755,51.602483,0.090701
181.781888,51.581068,0.089582
181.981307,51.610419,0.089418
182.025374,51.571557,0.089622
182.057384,51.584549,0.088941
183.164628,51.618276,0.082785
183.28193,51.626281,0.088505
183.313854,51.497643,0.090202
183.365854,51.545053,0.087663
184.12636,51.558789,0.087373
185.780977,51.516349,0.083196
186.48596,51.52064,0.085831
186.956763,51.593152,0.086661
187.288872,51.554046,0.086776
188.906557,51.445068,0.106419
189.820578,51.413602,0.091506
189.876941,51.388332,0.118565
189.939517,51.477596,0.117891
190.014536,51.531733,0.118514
190.07196,51.478471,0.118499
190.140901,51.538783,0.11613
190.142327,51.517221,0.114631
148.301129,45.68858,0.100827
148.667021,45.764348,0.100512
149.52073,46.16324,0.114563
149.603769,46.131859,0.114913
149.744465,46.309438,0.114387
150.007871,46.237445,0.057388
151.198697,46.719346,0.024171
152.514733,47.12094,0.065363
152.493921,47.186855,0.105521
152.61455,47.256599,0.0841
153.80325,47.453914,0.107583
154.11755,47.690487,0.11615
155.163003,47.979659,0.041368
155.385541,47.986765,0.041703
155.51553,48.141023,0.118946
155.652034,47.972201,0.106254
155.481291,48.031228,0.04164
155.525347,47.96031,0.099982
155.525102,48.141649,0.117761
155.844165,48.124823,0.10618
155.997722,48.170385,0.049954
156.973493,48.400201,0.101943
157.030604,48.447654,0.10235
157.680327,48.614529,0.11495
157.935211,48.582676,0.114514
157.921746,48.736622,0.115492
158.022434,48.710843,0.113887
158.072929,48.683036,0.114689
158.348983,48.685487,0.114337
160.646263,49.382517,0.044516
161.103211,49.525369,0.087009
161.539604,49.543551,0.031943
163.542051,49.928697,0.106141
164.438171,50.108498,0.114916
164.577065,50.164871,0.115203
164.793604,50.263823,0.067016
166.309645,50.537917,0.068901
166.835465,50.493212,0.105146
167.064634,50.650387,0.11965
167.188892,50.658846,0.116341
167.398517,50.706418,0.11681
168.734646,50.791341,0.115235
169.688006,51.063058,0.110928
169.938895,50.966305,0.106278
170.803442,51.185933,0.048674
170.713348,51.129611,0.048324
171.102645,51.235005,0.027135
171.905002,51.279479,0.119746
172.740154,51.391588,0.080477
172.913111,51.423493,0.11889
172.992386,51.305119,0.111959
177.640127,51.752395,0.067212
178.296915,51.873542,0.06536
178.30606,51.806453,0.110561
178.876169,51.807437,0.051709
179.103624,51.841166,0.071487
180.734764,51.883458,0.08536
180.800121,51.812553,0.084591
180.892923,51.803551,0.04861
181.186366,51.899561,0.092315
181.199793,51.852347,0.06045
182.196857,52.000834,0.059943
184.283482,51.99885,0.04708
184.719276,52.017116,0.057029
185.283247,51.896493,0.047674
188.580668,51.833675,0.094763
188.746053,51.91642,0.065502
188.780548,51.883627,0.098423
188.864311,51.92984,0.094822
189.107083,51.932647,0.096368
189.115117,51.848879,0.118862
189.400901,51.84251,0.097862
189.547723,51.943453,0.108819
147.788202,46.039341,0.073686
147.955155,45.94958,0.073275
148.584317,46.26357,0.088433
149.210149,46.400761,0.114479
149.269249,46.40526,0.114994
149.536621,46.474945,0.10236
150.172957,46.725169,0.069306
151.531017,47.262653,0.02481
151.426222,47.343247,0.06243
151.559586,47.321335,0.068013
153.351279,47.766138,0.064677
153.336995,47.953029,0.11561
154.346923,48.063681,0.114429
154.37058,48.188335,0.102155
154.64927,48.323343,0.100881
155.349113,48.454312,0.062072
155.321159,48.524007,0.117836
155.406805,48.435921,0.061627
155.369237,48.525006,0.062371
155.453111,48.420444,0.06338
155.414358,48.543231,0.063875
155.693522,48.637128,0.049827
155.952141,48.633568,0.102962
156.261429,48.671061,0.102343
156.693415,48.844151,0.043203
157.031964,48.852267,0.102056
157.164155,48.844016,0.114816
157.203886,48.84727,0.102519
157.240109,49.017032,0.103168
157.29691,49.001264,0.103889
157.614542,49.062319,0.10448
157.961355,49.182028,0.105548
158.276635,49.190953,0.105951
158.37447,49.317521,0.043933
159.072391,49.371929,0.044217
159.665621,49.644108,0.10876
160.623889,49.726347,0.052688
160.737589,49.721772,0.109429
162.080377,50.023096,0.022595
162.697234,50.169199,0.041827
164.425774,50.489857,0.116258
166.14461,50.821031,0.118754
166.283911,50.878348,0.116645
166.327103,50.801357,0.117544
166.352662,50.808904,0.115244
166.420141,50.805665,0.118359
166.471375,50.978209,0.117826
166.505704,50.967538,0.115881
166.821649,51.074062,0.116778
167.219222,51.040551,0.069635
168.647184,51.249753,0.108884
168.937046,51.331097,0.06973
169.128699,51.409757,0.114342
169.388689,51.271651,0.027629
169.307333,51.244244,0.113838
169.501044,51.282653,0.09715
170.45028,51.513962,0.079391
170.506706,51.519434,0.07258
170.634151,51.533195,0.02628
170.784465,51.558404,0.048302
173.113415,51.744752,0.078733
173.112643,51.752117,0.116627
173.531852,51.900646,0.100606
174.764301,51.899702,0.076664
175.056482,52.027826,0.072672
175.042533,51.943378,0.076609
175.267273,52.030735,0.110866
176.405075,52.12043,0.050432
176.380645,52.081303,0.072423
177.427254,52.224577,0.095382
177.468942,52.260732,0.09471
177.818109,52.14058,0.093489
178.113424,52.29725,0.065688
178.227631,52.229991,0.08083
178.404883,52.248744,0.078743
178.441353,52.147811,0.093479
178.734229,52.188032,0.110056
178.80429,52.29243,0.104105
179.245534,52.339548,0.069789
179.975841,52.29048,0.072072
180.010311,52.225867,0.118062
180.103368,52.337928,0.093449
180.247768,52.243198,0.116416
180.270967,52.249832,0.115492
181.115554,52.434936,0.083102
181.140809,52.375959,0.085167
181.163653,52.34612,0.088915
181.224541,52.395444,0.063159
181.674896,52.317114,0.082594
181.830765,52.447717,0.10882
181.958128,52.347506,0.062172
181.964111,52.450829,0.081632
181.980779,52.392067,0.082058
185.579013,52.483359,0.083423
186.278341,52.442234,0.043402
186.22938,52.45017,0.086689
186.55382,52.450653,0.110987
186.737002,52.290249,0.062794
186.899274,52.476873,0.119914
187.77818,52.414403,0.039993
187.879948,52.372079,0.085397
188.02142,52.308718,0.085482
188.052558,52.386533,0.119025
190.108152,52.215875,0.11206
147.468575,46.221736,0.101098
149.06665,46.862356,0.081463
149.166739,47.00551,0.066494
149.777645,47.148645,0.105009
149.982818,47.305239,0.08558
150.183664,47.26147,0.11334
150.259733,47.201221,0.105246
150.952222,47.631658,0.051347
151.682878,47.83192,0.110644
154.264702,48.486878,0.112355
154.477911,48.586863,0.116171
154.560427,48.734716,0.062868
154.787961,48.750221,0.061202
154.916158,48.724757,0.118679
156.266174,49.209891,0.048761
156.869309,49.282916,0.094253
158.888195,49.713344,0.110843
159.395155,50.012125,0.044322
159.527332,49.974485,0.042609
162.716271,50.661949,0.117076
163.535202,50.866963,0.117024
163.627612,50.89982,0.099493
163.818116,50.897577,0.117574
163.776721,50.905878,0.118573
163.715638,50.963698,0.117086
163.762866,50.893042,0.116755
163.842152,50.890577,0.11574
163.906937,50.808881,0.117308
163.900286,50.95085,0.117145
164.149429,51.029263,0.11693
165.001144,51.145116,0.11915
165.135753,51.157387,0.118905
165.481707,51.231255,0.068323
165.382932,51.224363,0.118361
165.424195,51.179232,0.096407
165.488872,51.203915,0.11901
166.015742,51.327912,0.095402
166.052693,51.383785,0.117437
166.381226,51.403742,0.095689
166.85822,51.384279,0.06932
167.137565,51.439492,0.045682
167.242669,51.3969,0.045636
167.552746,51.532007,0.112145
167.719208,51.562198,0.075154
168.331028,51.610023,0.104801
168.378536,51.534212,0.106138
168.517573,51.696892,0.105793
168.617092,51.67038,0.113958
168.661603,51.684472,0.114036
169.036437,51.767683,0.11425
169.159583,51.703822,0.112374
169.420504,51.685186,0.077746
169.550945,51.712583,0.080938
169.708051,51.74164,0.079358
169.807679,51.750099,0.080526
170.396472,51.857169,0.114514
171.605001,52.084387,0.048136
171.991765,52.084553,0.069998
172.488175,52.223768,0.04831
172.436905,52.212838,0.114281
172.492102,52.183171,0.04764
172.710895,52.207761,0.033837
174.551577,52.380699,0.048927
174.945241,52.433939,0.049803
175.051207,52.479777,0.049488
175.834806,52.551705,0.110513
175.942252,52.435913,0.080169
176.839995,52.449661,0.048669
176.923611,52.448922,0.048233
176.99613,52.641645,0.095365
177.180252,52.546546,0.085183
176.989968,52.611476,0.094722
177.32457,52.630906,0.053521
177.512653,52.583223,0.110932
177.660042,52.531024,0.110683
178.281756,52.65617,0.110334
178.377378,52.689516,0.071639
178.415813,52.712004,0.078837
178.431297,52.723704,0.078788
178.581206,52.694679,0.062975
178.717943,52.619347,0.094109
178.780915,52.757605,0.067448
179.059991,52.773259,0.0524
179.264677,52.622696,0.066837
179.449557,52.72482,0.06772
179.527555,52.635226,0.109797
179.877627,52.616319,0.066863
179.996276,52.632367,0.06298
180.115923,52.695354,0.061961
180.066385,52.668191,0.062049
180.296331,52.798307,0.117679
180.26267,52.68832,0.093611
180.327904,52.688801,0.09356
180.697505,52.767548,0.088687
180.786327,52.668305,0.088557
181.03235,52.753852,0.079926
181.284632,52.715952,0.09207
181.295451,52.721558,0.092498
183.057058,52.847983,0.049234
183.002454,52.753153,0.048965
183.204101,52.903357,0.032096
183.667477,52.907601,0.059688
184.203213,52.737171,0.082386
185.929739,52.904813,0.06359
186.068004,52.902875,0.086445
186.806975,52.704142,0.097075
186.91335,52.771868,0.083361
187.581772,52.872326,0.119124
188.043749,52.695686,0.059759
187.847892,52.702147,0.055147
188.229123,52.692849,0.119038
188.340736,52.687872,0.054811
189.40218,52.757164,0.113113
147.303218,46.72079,0.101687
148.418473,47.240327,0.104226
148.707168,47.214045,0.104458
150.539344,47.882855,0.062268
151.912058,48.400888,0.065604
151.828421,48.376921,0.066293
152.848936,48.593447,0.114752
153.625121,48.809512,0.115658
153.564137,48.920924,0.063443
153.998978,49.010737,0.050665
153.983335,48.960311,0.050404
154.07925,48.886032,0.101798
154.050213,48.975877,0.06146
154.252004,48.935591,0.117769
154.526266,49.102837,0.117502
154.698339,49.162751,0.118186
154.836766,49.117112,0.053976
154.769079,49.143754,0.11782
155.731763,49.376122,0.11609
156.140348,49.511755,0.11292
156.190772,49.601364,0.115117
156.241283,49.525781,0.116381
156.300869,49.633236,0.093492
156.588091,49.712525,0.115528
159.042978,50.362678,0.044817
159.083338,50.349254,0.044761
159.605857,50.339857,0.097442
159.743623,50.432087,0.0973
160.154266,50.553397,0.10701
163.479236,51.335316,0.045049
164.554374,51.448668,0.116616
165.220682,51.60531,0.096731
167.114115,51.850297,0.095943
167.226877,51.942841,0.11353
168.631978,52.08007,0.113555
168.887275,52.131954,0.107918
169.267538,52.261547,0.106474
169.319014,52.234728,0.078914
169.371813,52.110597,0.105964
169.592328,52.239227,0.114001
169.650701,52.31491,0.106007
169.695257,52.20397,0.096884
169.841516,52.25876,0.114258
172.351471,52.482715,0.048854
172.963555,52.587527,0.101397
174.723217,52.71366,0.049482
175.571252,52.964452,0.050051
175.686892,52.779636,0.018787
176.56718,52.8976,0.049957
177.652062,52.928552,0.049933
177.733258,53.032299,0.066821
177.719526,53.066739,0.066468
177.797092,53.037141,0.079247
178.251871,53.02591,0.114264
178.298351,53.137303,0.061043
179.031538,53.177422,0.049893
179.542507,53.011903,0.082451
179.774434,53.029552,0.066075
180.22965,53.156169,0.109293
180.264586,53.181376,0.109271
180.458849,53.083034,0.113922
181.359295,53.217338,0.092494
181.432811,53.184245,0.051088
181.545719,53.284829,0.097043
181.582675,53.096022,0.081425
182.327112,53.306642,0.079487
182.256383,53.276533,0.082127
182.282135,53.262145,0.081681
182.375981,53.290019,0.080776
182.485431,53.119906,0.081675
184.179871,53.161603,0.077702
184.500979,53.219802,0.082255
185.450037,53.184263,0.074121
185.518852,53.308555,0.109657
188.507895,53.147105,0.119185
188.581377,53.208674,0.118829
189.369015,53.244096,0.099181
189.364083,53.189665,0.078949
189.563196,53.051185,0.077821
146.943093,47.070927,0.0869
146.992229,47.074462,0.087446
147.181794,47.056277,0.102577
147.455134,47.368354,0.104503
148.76721,47.722697,0.074405
148.936025,47.772459,0.116145
149.981423,48.233616,0.111805
150.661961,48.507993,0.1153
150.847211,48.365864,0.024699
152.300805,49.014897,0.115421
152.364715,49.044822,0.058263
156.812229,50.114943,0.115355
156.831084,50.174188,0.114575
158.121425,50.642612,0.046068
158.350853,50.696391,0.044668
158.605444,50.688822,0.06779
160.996442,51.113292,0.099497
165.589335,52.11511,0.105549
167.55333,52.468382,0.105152
167.659343,52.343127,0.096652
167.817263,52.441814,0.096381
168.396285,52.49257,0.114486
168.350409,52.56026,0.112612
168.401874,52.577204,0.114198
169.103761,52.622722,0.106912
169.193224,52.698367,0.07758
169.217155,52.634702,0.078244
169.270954,52.725073,0.078003
169.306083,52.631143,0.105627
169.434874,52.579947,0.076644
169.44344,52.679605,0.105544
169.568302,52.663054,0.078482
169.655757,52.743907,0.107251
169.766405,52.62875,0.104919
169.89816,52.754785,0.10672
170.560519,52.826386,0.079467
171.046159,52.943798,0.114151
172.33424,53.012956,0.102038
173.717263,53.077115,0.065878
175.535287,53.257298,0.068166
176.883442,53.332291,0.096232
177.19653,53.389323,0.094296
177.528344,53.419889,0.060298
177.618997,53.507138,0.058969
177.689626,53.502591,0.078454
177.844464,53.444232,0.051843
177.991166,53.479404,0.059512
178.246321,53.421906,0.079242
178.157037,53.470873,0.060331
178.395388,53.52416,0.119687
178.928731,53.539383,0.076367
179.58896,53.558004,0.069724
180.328276,53.474169,0.050248
181.788434,53.671526,0.058926
181.718838,53.552263,0.08436
182.295481,53.559676,0.080073
183.885007,53.688077,0.109755
184.343515,53.556583,0.05057
186.531894,53.584196,0.060505
186.743414,53.684609,0.036477
188.01746,53.608351,0.082502
189.387574,53.63521,0.107702
189.476644,53.59636,0.108297
189.545283,53.530823,0.107771
189.854576,53.623433,0.10866
189.895997,53.560391,0.110058
141.305155,39.497233,0.046438
142.113889,39.885664,0.104789
136.407881,37.466751,0.103971
136.447149,37.454672,0.07616
136.55526,37.428188,0.104647
136.580926,37.478031,0.109198
136.674253,37.576099,0.060581
137.506094,37.957907,0.101205
137.469846,38.055594,0.045397
138.194341,38.291828,0.099721
138.275179,38.342974,0.081333
138.396797,38.371579,0.054058
138.533875,38.456378,0.087901
138.858269,38.692372,0.069164
138.948373,38.797761,0.069371
139.258858,38.823199,0.051474
139.914134,39.297875,0.092296
140.036732,39.162892,0.027919
140.042946,39.240934,0.117627
140.179299,39.315742,0.027744
140.850469,39.655399,0.093533
140.984578,39.800897,0.095002
141.107662,39.780296,0.115935
141.138056,39.876386,0.115798
141.154103,39.886334,0.115952
141.45065,40.000642,0.095249
143.448979,40.779699,0.115293
143.33641,40.907107,0.087356
143.852739,41.060154,0.040603
143.8526,41.147468,0.105083
143.892802,41.147626,0.104886
145.645992,41.826557,0.071927
146.04918,42.07812,0.081212
146.266382,41.979597,0.071617
146.212839,42.054066,0.072195
146.51178,42.263343,0.080476
146.526491,42.27569,0.080992
146.786789,42.190452,0.072135
146.695414,42.311405,0.113304
147.286427,42.466416,0.071847
147.449,42.468043,0.072422
148.226464,42.848043,0.016033
148.900129,43.050122,0.110697
148.976603,43.198406,0.098088
149.330408,43.218024,0.073505
150.448985,43.599183,0.06655
150.523135,43.790444,0.074222
150.834424,43.725035,0.073814
151.189263,43.990664,0.096849
151.554317,43.921553,0.07845
152.855876,44.5236,0.069849
153.122779,44.534144,0.066056
154.089556,44.938636,0.084504
165.291097,47.562527,0.114346
165.385244,47.553486,0.116673
136.813501,38.101689,0.101571
137.056201,38.237464,0.099819
137.66536,38.640159,0.047023
138.208239,38.880555,0.077376
139.188608,39.217348,0.069431
139.59201,39.438592,0.119752
139.968702,39.7464,0.094623
139.882022,39.69791,0.091102
140.08262,39.750576,0.094055
140.118683,39.7114,0.10239
140.118691,39.91191,0.094075
140.46408,39.893457,0.093982
140.670339,40.045461,0.11532
140.582586,40.065824,0.074838
141.233818,40.327233,0.032533
141.22562,40.447313,0.092592
141.238661,40.455476,0.093164
141.376738,40.321933,0.116304
141.40121,40.352506,0.11556
141.447453,40.542303,0.119368
141.748177,40.548988,0.115784
142.22484,40.888895,0.063299
142.779276,41.048605,0.115534
142.874116,41.021073,0.116129
143.078913,41.253008,0.077003
143.965603,41.61803,0.077132
144.021223,41.684444,0.046297
144.283846,41.626397,0.040759
145.380002,42.204105,0.111895
145.996764,42.432961,0.016962
146.147511,42.402051,0.072434
146.477003,42.638534,0.074824
146.650764,42.646254,0.073963
146.894769,42.753514,0.113484
146.852085,42.74485,0.074061
147.446348,43.025982,0.073828
147.662658,43.1284,0.073173
149.94271,43.918609,0.099451
152.078004,44.764238,0.06975
116.352018,23.503532,0.0968
116.83723,23.984545,0.076989
135.615411,37.808133,0.10379
135.626385,37.989317,0.045494
135.816101,37.994528,0.102893
135.797414,38.126013,0.059788
136.309596,38.373015,0.100535
136.977708,38.620841,0.095405
137.042458,38.693644,0.098091
137.120781,38.725198,0.056209
137.097779,38.77858,0.057648
137.247368,38.841167,0.094615
138.413915,39.479705,0.111937
139.402896,39.996082,0.092558
139.494945,40.007083,0.091944
139.561598,40.082668,0.091788
139.599451,40.060894,0.090772
139.781502,40.065699,0.069145
139.739848,40.125001,0.091024
139.760617,40.170143,0.074529
139.864439,40.116681,0.09302
140.405121,40.39145,0.11186
140.505094,40.574254,0.041072
140.576324,40.567897,0.072908
140.869588,40.758895,0.062568
141.269435,40.765392,0.11653
141.375185,40.948568,0.072583
141.652264,41.092094,0.073354
142.079092,41.251411,0.072219
143.153687,41.771942,0.040474
143.621877,41.810456,0.090404
143.801864,42.106185,0.099397
144.857702,42.378067,0.071975
145.947172,42.933322,0.103761
146.047318,42.900054,0.105154
146.060268,42.897163,0.105433
146.519013,43.155813,0.074181
146.483188,43.045138,0.073029
146.491463,43.062742,0.073044
146.408186,43.183333,0.073287
146.600526,43.067195,0.072337
146.692355,43.085279,0.070958
146.897303,43.26397,0.072384
147.335003,43.443057,0.071979
147.448339,43.547746,0.072151
147.754375,43.609346,0.079637
147.739184,43.686586,0.072512
148.209711,43.718173,0.073156
148.581109,43.941001,0.07294
148.972467,44.013758,0.073178
149.282329,44.116232,0.074644
149.35724,44.090613,0.0736
149.346889,44.154766,0.074197
149.571324,44.264104,0.073381
151.308084,44.801918,0.07596
151.820718,45.065934,0.07656
153.579897,45.689948,0.083945
153.639554,45.644821,0.083992
153.701723,45.582891,0.083766
135.74928,38.410605,0.103789
135.944912,38.634572,0.100139
136.773845,39.061711,0.080863
137.176325,39.369693,0.093664
137.780415,39.719469,0.076689
138.092532,39.705478,0.076704
138.101783,39.831537,0.09727
138.183814,39.948222,0.094099
138.191584,39.962276,0.092347
138.46724,40.012006,0.098361
138.637042,40.084698,0.076136
139.047524,40.193878,0.092971
139.40157,40.338092,0.093289
139.373111,40.315539,0.09152
139.601786,40.489688,0.093234
139.379801,40.509946,0.092295
139.675389,40.64161,0.09571
139.70753,40.711406,0.076978
139.994359,40.72597,0.073173
139.944798,40.802,0.074594
140.097904,40.673246,0.075522
140.157654,40.772715,0.070015
140.268225,40.839032,0.07411
140.881573,41.192681,0.093237
141.002615,41.143753,0.093082
141.088537,41.159225,0.092624
145.182484,43.169091,0.094703
145.600544,43.152582,0.042183
